term,original_sentence,refined_sentence,sentiment
공지,"위액트가 이날 SNS에 올린 공지에 따르면, 위액트와 여러 봉사단원들은 산불이 처음 발생한 23일부터 경북의 산불 피해지역 이곳저곳을 다니며 미처 대피하지 못한 개와 고양이를 구조 중이었다.","위액트가 이날 SNS에 올린 공지에 따르면, 위액트와 여러 봉사단원들은 산불이 처음 발생한 23일부터 경북의 산불 피해지역을 다니며 미처 대피하지 못한 개와 고양이를 구조 중이었다.",neutral
공지,위액트 측은 앞서 SNS를 통해 사료가 필요한 영덕 군민들에게 사료를 배포하겠다는 공지를 올려왔다.,위액트 측은 SNS를 통해 사료가 필요한 영덕 군민들에게 사료 배포 공지를 올려왔다.,neutral
공지,"위액트는 공지에서 ""이번 일로 인해 피해 주민들께서 큰 부담을 느끼지 않길 진심으로 바란다""면서 ""이를 계기로 현장 운영 체계를 더욱 보완하고, 피해지역 주민과 남겨진 생명에게 실질적인 도움이 될 수 있도록 최선을 다할 것""이라고 밝혔다.","위액트는 공지에서 피해 주민들께서 큰 부담을 느끼지 않길 바란다며, 현장 운영 체계를 보완하고 피해지역 주민과 생명에 실질적인 도움이 되도록 최선을 다하겠다고 밝혔다.",neutral
공지,"국방부는 이날 언론 공지를 통해 ""오늘은 경남 산청과 하동, 경북 의성 안동 청송 영양 영덕 등에 장병 약 600여명과 주한미군 헬기 4대를 포함한 총 49대(의무 헬기 1대 포함)의 군용 헬기를 투입해 산불 진화를 지원하고 있다""고 밝혔다.",국방부는 이날 언론 공지를 통해 산불 진화를 위해 군용 헬기 49대를 투입했다고 밝혔다.,neutral
공지,"25일 국가안보실은 전날 한 대행의 긴급 국가안전보장회의(NSC) 지시사항을 언급하며 ""유관 부처의 역량을 결집하는 데 최선을 다하겠다""는 원론적 수준의 내용을 담은 공지를 냈는데, 그 자체로 특별한 메시지가 있는 건 아니다 보니 정치권에선 ""돌아온 한 총리에 대한 협조 의사를 굳이 힘줘서 강조한 것""이라는 해석도 나왔습니다.",25일 국가안보실은 유관 부처의 역량을 결집하겠다는 내용을 담은 공지를 냈다.,neutral
공지,"28일 발매 예정이던 싱글 '번' ""추후 발매 일정 공지""     걸그룹 아르테미스가 최근 영남권에서 발생한 산불 여파로 싱글 발표 일정을 연기했다.",걸그룹 아르테미스가 최근 영남권 산불 여파로 싱글 발표 일정을 연기하며 추후 발매 일정 공지를 할 예정이다.,neutral
공지,"당대표 수행실장인 김태선 단 공지를 통해 ""오늘 경북 영양군 현장에서 외투를 사용한 분은 이재민으로 파악됐다""며 ""화마에 집이 피해를 입고 주변사람들도 희생되면서 감정이 격앙됐을 것으로 이해한다. 경찰에도 선처를 요청했다""고 밝혔다.",당대표 수행실장인 김태선 단은 공지를 통해 오늘 경북 영양군 현장에서 외투를 입은 분이 이재민으로 파악됐다고 밝혔다.,neutral
공지,"한편, 산림청 중앙사고수습본부는 이날 오후 5시 15분경 공지를 통해 ""지난 22일 경상북도 의성군 안평면 일원에서 11시 25분에 발생한 산불의 영향을 받은 의성, 안동, 청송, 영양지역의 주불진화를 28일 17시경 149시간여 만에 완료했다""고 밝혔다.",산림청 중앙사고수습본부는 지난 22일 경상북도 의성군 일원에서 발생한 산불의 주불진화를 149시간여 만에 완료했다고 공지했다.,neutral
공지,"다만, '위기브' 플랫폼에는 답례품 납품 업체가 산불 피해를 입어 당분간 배송이 지연될 수 있다는 공지가 올라왔다.",‘위기브’ 플랫폼에는 답례품 납품 업체의 산불 피해로 배송이 지연될 수 있다는 공지가 올라왔다.,neutral
공지,그 사이 이번주 금요일과 일요일로 예정된 안동녹색당 행사를 취소했고 참가자들에게 일일이 공지를 했다.,참가자들에게 일일이 공지를 했다.,neutral
공지,강냉이 여러분께 다시 한번 공지 사항을 드리겠습니다.,강냉이 여러분께 다시 한번 공지 사항을 드리겠습니다.,neutral
공지,사건 후 민주당은 언론 공지를 통해 입장을 밝혔다.,사건 후 민주당은 언론 공지를 통해 입장을 밝혔다.,neutral
공지,비상행동 집회(광화문 동십자각)  원내대표 10 00 울산 산불피해 현장 방문(울산 대운산 2주차장) 18 30 윤석열 파면 울산시민대회(울산 롯데백화점 광장)  기본소득당  당대표 14 00 국민주권전국회의 긴급 정책토론회 (국회 의원회관 제7간담회의실)  사회민주당  당대표 겸 원내대표 14 00 '누가 어떻게 2035 NDC 목표를 결정해야 하는가' 토론회 (국회 의원회관 제8간담회의실) 18 30 야5당 사전집회(추후 공지) 19 00 촛불행동집회(종로구 송현동 48 9 열린송현녹지광장) Copyright   All rights reserved.,야5당 사전집회(추후 공지),neutral
공지,"김태선 민주당 대표 수행실장은 이날 오후 공지를 내고 ""오늘 경북 영양군 현장에서 외투를 사용한 분은 이재민으로 파악됐다""며 ""화마에 집이 피해를 입고 주변 사람들도 희생되면서 감정이 격앙됐을 것으로 이해한다""고 했다.",김태선 민주당 대표 수행실장은 이날 오후 공지를 내고 외투를 입은 이재민이 발생했음을 알렸다.,neutral
공지,"고현종 노인유니온 사무처장은 ""장년층 특성상 지역사회 네트워크를 강화해 전파 체계를 확립하는 건 중요하다""면서도 ""정부에서도 지역사회 지도자에게 상황을 신속히 전달하고 '진동이 울리면 위급 상황이니 주민센터에 연락하라'고 알리는 등 이해가 쉽도록 재난 공지 방식을 바꿀 필요가 있다""고 강조했다.",고현종 노인유니온 사무처장은 재난 공지 방식을 바꿔 이해를 돕는 것이 중요하다고 강조했다.,neutral
공지,"네이버 지도는 사용자의 안전한 이동을 돕기 위해 앱 메인에 대형 산불 관련 공지를 노출해, 주요 도로의 통제 상황, 산불 시 행동요령 등을 안내하고 있다.",네이버 지도는 사용자의 안전한 이동을 돕기 위해 앱 메인에 대형 산불 관련 공지를 노출하고 있다.,neutral
공지,영덕의 청년 농부 신한용(36)씨는 자신이 운영하는 과수원 온라인 판매 홈페이지에 이 공지를 올리며 눈물을 삼켰습니다.,영덕의 청년 농부 신한용(36)씨는 자신이 운영하는 과수원 온라인 판매 홈페이지에 공지를 올리며 눈물을 삼켰습니다.,neutral
공지,"변경된 공연 일정은 아직 정해지지 않았으며, 추후 공지를 통해 안내할 예정입니다.","변경된 공연 일정은 아직 정해지지 않았으며, 추후 공지를 통해 안내할 예정입니다.",neutral
공지,"장성군청 누리집 공지 사항 또는 바우처카드 뒷면의 큐알(QR) 코드를 휴대폰 카메라로 비추면 누리집 주소를 알 수 있다. 김한종 군수는 ""바우처카드가 장성 청소년들이 꿈을 실현해 가는 여정에 작은 희망의 씨앗이 되길 바란다""고 말했다. 바우처카드 이용 문의는 장성군청 가족행복과 아동청소년팀)이나 주소지 읍.면 행정복지센터로 하면 된다.",장성군청 누리집 공지 사항 또는 바우처카드 뒷면의 큐알(QR) 코드를 휴대폰 카메라로 비추면 누리집 주소를 알 수 있다.,neutral
공지,"""마을회관 확성기로만 공지 사항을 전달하지 말고 문자로 보내 달라!""",마을회관 확성기로만 공지 사항을 전달하지 말고 문자로 보내 달라!,neutral
공지,공공부문 의료인력 이탈 가속   강원도 속초의료원 홈페이지를 방문하면 응급실이 축소 운영되고 있다는 공지가 뜬다.,강원도 속초의료원 홈페이지를 방문하면 응급실이 축소 운영되고 있다는 공지가 뜬다.,neutral
공지,"공지 사항들 보조사업 공지 이런 것까지, 이게 이제 군민들께 다 가지 않다 보니까 군민들이 좀 차별화됐다라는 느낌들을 그동안 받았어요.",군민들이 공지 사항들을 충분히 접하지 못해 차별화된 느낌을 받았다는 점이 있다.,neutral
공차,"청송 유일의 시내버스 업체 '청송버스' 소속 강모(54) 운전기사는 ""예전에는 승객이 한 명도 없이 버스만 운행하는 '공차 버스'가 많았는데 현재는 거의 없다""며 ""특히 승객뿐 아니라 운전기사들도 '일하기 편해졌다'며 크게 만족하고 있다""고 했다.",청송 유일의 시내버스 업체 '청송버스' 소속 강모(54) 운전기사는 예전에는 승객이 한 명도 없이 버스만 운행하는 '공차 버스'가 많았는데 현재는 거의 없다고 말했다.,positive
관급,관급 자재 구매계약이 수년째 특정 업체에 편중되고 있다며 담합 의혹이 제기됐습니다.,관급 자재 구매계약이 수년째 특정 업체에 편중되고 있다는 점이 지적되고 있다.,neutral
관급 자재,관급 자재 구매계약이 수년째 특정 업체에 편중되고 있다며 담합 의혹이 제기됐습니다.,관급 자재 구매계약이 수년째 특정 업체에 편중되고 있다는 담합 의혹이 제기됐다.,neutral
관급자재,"□ 김대영  네, 전남도교육청의 관급자재 계약 문제가 도마 위에 올랐습니다.",전남도교육청의 관급자재 계약 문제가 도마 위에 올랐습니다.,neutral
관급자재,도 교육청을 상대로 질의에 나선 도의회 전경선 부의장은 관급자재 구매계약이 특정 업체에 편중된 의혹을 제기하고 학교 공기청정기 교체와 지연사태에 대해 강하게 질타했습니다.,도 교육청을 상대로 질의에 나선 도의회 전경선 부의장은 관급자재 구매계약이 특정 업체에 편중된 의혹을 제기하고 학교 공기청정기 교체와 지연사태에 대해 강하게 질타했습니다.,negative
관급자재,최근 3년 동안 전남교육 현장에서 자주 구매한 특정 관급자재 계약 건수는 137건인데 이 가운데 50% 이상을 특정 업체가 공급했기 때문입니다.,최근 3년 동안 전남교육 현장에서 자주 구매한 관급자재 계약 건수는 137건인데 이 가운데 50% 이상을 특정 업체가 공급했기 때문이다.,neutral
구배,WPPEI의 제품인 보락스 두오 썸(VORAX DuoTherm)은 900℃와 1600℃의 두가지 열 공정이 트윈 챔버(Twin Chamber)의 열 구배를 형성하고 제어하는 건식증류(Drying Distllation) 방식의 폐기물 처리 시스템을 채택하고 있다.,WPPEI의 제품인 보락스 두오 썸(VORAX DuoTherm)은 900℃와 1600℃의 두가지 열 공정이 트윈 챔버(Twin Chamber)의 열 구배를 형성하고 제어하는 건식증류(Drying Distllation) 방식의 폐기물 처리 시스템을 채택하고 있다.,neutral
국기,이날 집회 참석자들은 태극기와 성조기 이스라엘 국기와 '누가 내란 세력인가''이재명 즉각 구속' 등의 피켓을 흔들면서 '윤석열 대통령 복귀''대통령 힘내세요',"이날 집회 참석자들은 태극기와 성조기, 이스라엘 국기 등을 들고 시위를 벌였다.",neutral
국기,야당은 마 후보자를 임명하지 않는 것이 국기 문란이자 헌법 위반이라며 압박 수위를 높이고 있다.,야당은 마 후보자를 임명하지 않는 것이 국기 문란이자 헌법 위반이라며 압박 수위를 높이고 있다.,neutral
국기,"우원식 국회의장도 ""마 후보자 미임명은 명백한 위헌""이라라며 ""대통령 권한대행이 스스로 헌법 위반의 국기 문란의 상태를 끌고 가고 있다""고 가세했다.",우원식 국회의장도 '대통령 권한대행이 스스로 헌법 위반의 국기 문란의 상태를 끌고 가고 있다'고 지적했다.,neutral
국기,"마트 간판에 베트남, 인도네시아, 태국, 동티모르 등 동남아시아 여러 나라의 국기가 새겨진 이른바 아시아마트들이다.","마트 간판에 베트남, 인도네시아, 태국, 동티모르 등 동남아시아 여러 나라의 국기가 새겨진 이른바 아시아마트들이다.",neutral
국지,"지난해 9월, 제5차 국도 국지도 건설 계획에 반영되어 익산지방국토관리청에서 기본 및 실시 설계가 진행 중이다.","지난해 9월, 제5차 국도 국지도 건설 계획에 반영되어 익산지방국토관리청에서 기본 및 실시 설계가 진행 중이다.",neutral
